TARGET,FixedAcidity,VolatileAcidity,CitricAcid,ResidualSugar,Chlorides,FreeSulfurDioxide,TotalSulfurDioxide,Density,pH,Sulphates,Alcohol,LabelAppeal,AcidIndex,STARS,VolatileAcidity_log1p,Chlorides_log1p
0,10.1,1.1949999999999998,0.5,2.3,0.063,113.5,150.0,0.98884,2.3,0.57,15.2,0,9.5,2.0,0.7861820465271346,0.061095099359810875
3,9.6,0.36,0.28,8.7,0.088,73.0,14.0,0.9685275,3.2,0.575,16.849999999999998,0,9.5,2.0,0.3074846997479606,0.08434114843375087
0,7.9,0.255,0.26,10.9,0.026,40.0,321.0,0.9932,3.04,0.39,10.4,1,8.0,2.0,0.22713557258374723,0.02566774674857779
4,7.2,0.3,0.35,8.7,0.063,43.0,150.0,0.9912,3.09,1.19,10.4,0,7.0,2.0,0.262364264467491,0.061095099359810875
3,7.2,1.1949999999999998,0.22,12.7,0.058,33.0,206.0,0.9685275,3.32,0.38,15.8,-1,6.0,2.0,0.7861820465271346,0.05638033343610764
6,14.149999999999999,0.58,0.85,5.3,0.248,43.0,150.0,0.99136,3.19,0.42,8.5333333333,2,8.0,2.0,0.4574248470388754,0.22154226994723591
5,7.5,0.31,0.24,30.2,0.031,28.0,141.0,0.99397,3.16,0.575,8.1,0,8.0,2.0,0.27002713721306015,0.030529205034822874
4,7.1,0.34,0.15,1.2,0.053,61.0,150.0,0.9936,2.25,0.43,9.4,1,8.0,2.0,0.29266961396282004,0.05164323315183845
4,6.1,0.36,0.93,4.7,0.035,110.0,10.0,0.991,2.36,0.89,9.6,0,7.0,2.0,0.3074846997479606,0.034401426717332394
4,6.0,0.19,0.3,2.0,0.053,48.0,192.0,0.994,3.18,0.49,9.6,0,8.0,2.0,0.173953307123438,0.05164323315183845
4,13.5,0.3,0.42,14.3,0.045,43.0,321.0,0.9991,3.58,0.63,10.4,1,8.0,2.0,0.262364264467491,0.04401688541677432
3,3.9,1.1949999999999998,0.22,30.2,0.063,47.0,229.0,0.99576,3.22,0.45,9.4,0,7.0,2.0,0.7861820465271346,0.061095099359810875
5,5.3,0.16,0.39,1.5,0.032,43.0,100.0,0.99076,3.6,0.66,12.0,1,6.0,2.0,0.14842000511827327,0.03149866705937099
0,9.5,0.27,0.41,30.2,0.063,113.5,150.0,0.9908,3.54,0.56,15.3,0,9.0,2.0,0.23901690047049992,0.061095099359810875
5,8.8,0.44,0.27,27.0,0.055,113.5,150.0,0.99534,2.95,0.4,4.45,1,7.0,2.0,0.3646431135879093,0.05354076692802982
2,6.5,0.36,0.14,17.3,0.035,87.0,113.0,1.0197075,3.07,1.19,10.2,0,7.0,2.0,0.3074846997479606,0.034401426717332394
3,5.6,0.36,0.31,8.7,0.038,43.0,321.0,0.97839,4.17,0.575,10.5,-1,6.0,2.0,0.3074846997479606,0.037295784743696894
4,7.2,0.33,0.7,30.2,0.063,43.0,131.0,0.9889,3.19,1.19,13.0,0,7.0,2.0,0.28517894223366236,0.061095099359810875
3,6.7,0.31,0.39,30.2,0.054,43.0,160.0,0.9952,2.25,0.44,11.6,0,7.0,2.0,0.27002713721306015,0.05259245011917058
3,5.3,0.2,0.36,30.2,0.044,113.5,150.0,0.997,3.1,0.46,10.0,-1,9.0,2.0,0.18232155679395462,0.04305948946044697
3,7.4,0.36,0.09,1.5,0.045,19.0,321.0,0.9685275,3.73,0.575,9.8,0,8.0,2.0,0.3074846997479606,0.04401688541677432
0,7.6,0.22,0.18,12.0,0.063,113.5,143.0,0.98118,3.86,0.3,9.2,0,8.0,2.0,0.19885085874516517,0.061095099359810875
4,7.2,0.2,0.36,8.7,0.063,45.0,124.0,0.99332,2.25,0.575,10.4,-1,8.0,2.0,0.18232155679395462,0.061095099359810875
2,14.0,1.1949999999999998,0.9999999999999999,2.8,0.063,43.0,178.0,1.0197075,3.14,0.575,10.4,-1,9.5,2.0,0.7861820465271346,0.061095099359810875
2,10.5,0.49,0.39,13.8,0.063,51.0,85.0,0.99706,3.83,0.19,10.4,-1,8.0,2.0,0.3987761199573678,0.061095099359810875
4,7.8,0.32,0.9999999999999999,2.7,0.209,53.0,150.0,0.99732,3.33,0.78,8.4,-1,9.0,2.0,0.2776317365982795,0.18979357163265562
2,6.6,0.36,0.39,30.2,0.176,43.0,150.0,0.9685275,3.28,0.575,6.5,-1,7.0,2.0,0.3074846997479606,0.16211884947643518
4,10.4,0.36,0.9999999999999999,1.9,0.063,17.0,60.0,0.9685275,3.16,0.575,8.8,0,9.5,2.0,0.3074846997479606,0.061095099359810875
2,7.9,0.06,0.37,22.5,0.248,16.0,150.0,0.992,4.17,0.575,15.8,-1,8.0,2.0,0.058268908123975775,0.22154226994723591
4,8.2,0.36,0.9999999999999999,8.7,0.05,17.0,101.0,0.994,3.2,0.4,13.8,1,9.0,2.0,0.3074846997479606,0.04879016416943201
4,2.9,0.25,0.9999999999999999,11.6,0.048,43.0,210.0,0.98704,2.54,1.19,16.849999999999998,1,7.0,2.0,0.22314355131420976,0.04688358589885042
0,8.2,0.18,0.28,8.7,0.248,11.0,140.0,1.0197075,3.2,0.26,10.1,0,9.0,2.0,0.16551443847757338,0.22154226994723591
0,1.9,0.28,0.36,8.7,0.063,43.0,186.0,0.99644,2.25,0.45,5.5,0,7.0,2.0,0.2468600779315258,0.061095099359810875
3,7.2,0.25,0.39,30.2,0.038,43.0,155.0,0.9999,3.1,0.575,9.0,-1,8.0,2.0,0.22314355131420976,0.037295784743696894
3,2.3,0.16,0.9999999999999999,1.4,0.248,101.0,110.0,0.9932,3.23,0.37,8.9,-1,7.0,2.0,0.14842000511827327,0.22154226994723591
5,6.2,0.3,0.2,6.6,0.248,42.0,150.0,0.9944,3.36,0.06999999999999995,10.4,1,7.0,2.0,0.262364264467491,0.22154226994723591
2,3.5,0.66,0.22,5.1,0.063,46.0,321.0,0.9938,3.08,0.575,10.5,0,8.0,2.0,0.5068176023684519,0.061095099359810875
0,1.7500000000000009,0.71,0.28,23.9,0.248,24.0,125.0,0.9917,3.02,1.19,10.5,0,7.0,2.0,0.5364933705145685,0.22154226994723591
4,6.9,0.32,0.02,2.3,0.03,49.0,103.0,0.99106,3.06,0.575,11.1,0,7.0,2.0,0.2776317365982795,0.0295588022415444
0,4.8,0.36,0.18,1.9,0.079,18.0,86.0,0.97738,4.17,0.56,5.6,-1,8.0,2.0,0.3074846997479606,0.07603468627599762
5,14.149999999999999,0.2,0.29,3.1,0.041,37.0,144.0,0.98944,3.22,0.575,16.849999999999998,0,7.0,2.0,0.18232155679395462,0.04018178963283184
5,4.4,1.02,0.06,10.8,0.248,43.0,187.0,1.01547,2.25,0.14,8.8,1,7.0,2.0,0.7030975114131134,0.22154226994723591
3,7.8,0.24,0.39,15.2,0.058,14.0,150.0,0.994,2.67,0.55,10.4,0,8.0,2.0,0.2151113796169455,0.05638033343610764
5,6.0,0.28,0.39,1.3,0.036,113.5,134.0,0.99408,3.19,1.19,4.45,0,7.0,2.0,0.2468600779315258,0.03536714383729131
1,7.2,0.36,0.9999999999999999,5.1,0.063,43.0,150.0,0.991,4.17,0.41,12.6,-1,8.0,2.0,0.3074846997479606,0.061095099359810875
5,11.6,1.11,0.27,30.2,0.034,43.0,321.0,0.9685275,3.62,0.575,13.1,0,8.0,2.0,0.7466879474879752,0.03343477608623739
3,11.5,0.32,0.5,14.4,0.063,113.5,144.0,0.99666,2.25,0.41,15.4,-1,6.0,2.0,0.2776317365982795,0.061095099359810875
4,1.7500000000000009,0.36,0.26,8.7,0.051,43.0,93.0,0.9972,4.17,0.38,10.4,1,6.0,2.0,0.3074846997479606,0.049742091894814065
4,6.0,0.645,0.26,30.2,0.053,43.0,321.0,1.0197075,3.24,0.575,10.8,1,7.0,2.0,0.49774038421733524,0.05164323315183845
6,11.7,0.31,0.31,30.2,0.248,45.0,140.0,1.01946,2.64,0.575,7.7,1,8.0,2.0,0.27002713721306015,0.22154226994723591
2,7.2,0.43,0.28,10.0,0.248,113.5,210.0,0.9685275,3.02,0.575,16.2,-1,9.0,2.0,0.35767444427181594,0.22154226994723591
0,13.5,0.61,0.32,8.7,0.248,35.0,150.0,0.9966,3.03,1.19,5.4,2,9.0,2.0,0.4762341789963716,0.22154226994723591
5,8.1,1.1949999999999998,0.9999999999999999,30.2,0.05,30.0,150.0,0.9685275,4.17,1.19,10.8,1,9.0,2.0,0.7861820465271346,0.04879016416943201
3,8.2,0.36,0.39,8.7,0.063,30.0,93.0,0.9917,3.09,0.39,4.9,0,9.0,2.0,0.3074846997479606,0.061095099359810875
6,7.2,0.21,0.2,30.0,0.063,43.0,321.0,0.9923,3.11,0.39,10.4,2,8.0,2.0,0.19062035960864973,0.061095099359810875
0,14.149999999999999,1.1949999999999998,0.41,10.8,0.048,54.0,89.0,0.9685275,4.17,0.575,10.966666667,1,7.0,2.0,0.7861820465271346,0.04688358589885042
0,7.2,0.52,0.46,2.1,0.095,20.0,150.0,0.9685275,3.26,0.56,10.4,0,9.5,2.0,0.41871033485818504,0.09075436326846414
3,7.2,0.21,0.39,30.2,0.048,45.0,186.0,0.9962,3.48,0.12,9.0,0,7.0,2.0,0.19062035960864973,0.04688358589885042
3,7.1,0.67,0.24,30.2,0.05,43.0,204.0,0.998,3.38,0.575,8.8,0,8.0,2.0,0.5128236264286637,0.04879016416943201
3,2.9,0.36,0.12,12.7,0.063,23.0,194.0,1.0197075,3.37,0.575,9.0,0,8.0,2.0,0.3074846997479606,0.061095099359810875
5,5.6,1.08,0.9999999999999999,30.2,0.063,113.5,150.0,0.9922,4.03,0.5,15.6,0,6.0,2.0,0.7323678937132266,0.061095099359810875
5,7.6,0.23,0.39,8.7,0.076,60.0,45.0,0.99612,3.31,0.62,6.2,1,8.0,2.0,0.20701416938432612,0.07325046173959268
6,7.2,0.17,0.17,8.7,0.049,43.0,321.0,1.00806,3.0,0.38,11.9,2,7.0,2.0,0.15700374880966475,0.04783732941416013
4,9.8,0.36,0.9999999999999999,1.45,0.039,113.5,223.0,0.9944,2.25,0.46,11.2,0,9.5,2.0,0.3074846997479606,0.03825871211709034
6,11.1,0.18,0.3,12.8,0.063,19.0,150.0,0.99808,3.42,0.575,12.1,1,7.0,2.0,0.16551443847757338,0.061095099359810875
4,6.1,0.36,0.76,8.7,0.056,43.0,135.0,0.9685275,4.17,0.575,6.4,0,7.0,2.0,0.3074846997479606,0.054488185284069734
4,14.149999999999999,0.36,0.33,6.7,0.063,45.0,150.0,0.9939,2.8,0.68,11.4,0,8.0,2.0,0.3074846997479606,0.061095099359810875
3,4.1,0.21,0.17,8.7,0.053,105.0,275.0,0.9972,3.17,0.575,6.9,-1,9.0,2.0,0.19062035960864973,0.05164323315183845
3,8.5,0.4,0.39,8.2,0.05,113.5,122.0,1.00114,2.37,0.575,15.9,0,9.0,2.0,0.33647223662121295,0.04879016416943201
3,14.149999999999999,0.36,0.07,19.5,0.046,6.0,321.0,0.98986,2.25,1.19,15.0,-1,8.0,2.0,0.3074846997479606,0.04497336564273116
0,4.5,0.615,0.39,5.8,0.063,113.5,156.0,1.0197075,3.2,0.73,10.0,1,9.5,2.0,0.47933495667461984,0.061095099359810875
0,14.149999999999999,0.03,0.34,30.2,0.071,43.0,150.0,0.99754,3.2,0.575,9.6,0,8.0,2.0,0.0295588022415444,0.06859279146561172
0,6.7,0.72,0.9999999999999999,2.1,0.064,57.0,150.0,0.99552,4.17,0.64,6.5,0,7.0,2.0,0.5423242908253617,0.06203539091945264
4,2.0,0.36,0.44,7.2,0.248,52.0,142.0,0.9958,3.04,1.19,9.8,0,8.0,2.0,0.3074846997479606,0.22154226994723591
3,2.4,0.36,0.17,30.2,0.043,43.0,150.0,0.9987,3.06,0.15,12.1,-1,8.0,2.0,0.3074846997479606,0.04210117601863539
4,11.8,0.21,0.33,1.8,0.034,113.5,136.0,0.9899,2.88,1.1,10.4,-1,7.0,2.0,0.19062035960864973,0.03343477608623739
5,12.8,0.55,0.28,23.6,0.04,31.0,321.0,1.0197075,2.42,0.575,14.1,1,8.0,2.0,0.4382549309311553,0.039220713153281295
0,7.4,0.49,0.27,2.1,0.08,43.0,150.0,1.01513,3.35,0.75,12.0,0,8.0,2.0,0.3987761199573678,0.07696104113612832
4,6.3,0.27,0.38,0.9,0.063,43.0,11.0,1.0197075,2.81,0.5,16.849999999999998,-1,7.0,2.0,0.23901690047049992,0.061095099359810875
0,4.1,0.31,0.32,1.2,0.024,43.0,166.0,0.9685275,3.05,0.575,6.6,0,8.0,2.0,0.27002713721306015,0.02371652661731604
4,12.5,0.26,0.9999999999999999,8.7,0.063,43.0,172.0,0.96859,3.55,0.43,14.1,0,7.0,2.0,0.23111172096338664,0.061095099359810875
5,7.2,0.32,0.27,8.7,0.248,18.0,122.0,0.9916,3.36,1.19,15.2,1,7.0,2.0,0.2776317365982795,0.22154226994723591
0,14.149999999999999,0.44,0.64,2.1,0.063,43.0,15.0,0.9685275,3.21,0.575,10.2,0,9.5,2.0,0.3646431135879093,0.061095099359810875
0,7.2,0.655,0.1,30.0,0.09,41.0,11.0,1.0197075,3.31,0.65,5.45,0,9.0,2.0,0.5038010088290262,0.08617769624105233
3,4.8,0.85,0.4,14.1,0.063,43.0,321.0,0.9974,3.62,1.14,9.5,0,9.5,2.0,0.6151856390902335,0.061095099359810875
3,2.1,0.8,0.2,10.3,0.248,36.0,282.0,0.9909,3.2,1.19,13.2,0,7.0,2.0,0.5877866649021191,0.22154226994723591
0,14.0,0.57,0.39,3.2,0.248,21.0,321.0,0.9973,3.2,0.87,9.4,1,9.0,2.0,0.4510756193602167,0.22154226994723591
6,7.5,0.36,0.39,9.4,0.063,113.5,232.0,0.9685275,2.25,0.59,5.6,1,8.0,2.0,0.3074846997479606,0.061095099359810875
0,9.5,1.1949999999999998,0.41,30.2,0.063,69.0,39.0,0.9685275,3.27,0.575,10.9,0,9.5,2.0,0.7861820465271346,0.061095099359810875
0,10.3,0.01,0.9999999999999999,8.7,0.248,113.5,150.0,0.9976,4.17,1.19,4.45,-1,9.5,2.0,0.009950330853168083,0.22154226994723591
3,7.3,0.36,0.35,28.5,0.063,8.0,321.0,0.99244,3.24,0.42,16.849999999999998,0,8.0,2.0,0.3074846997479606,0.061095099359810875
3,7.4,1.1949999999999998,0.39,30.2,0.083,35.0,150.0,0.97164,4.17,0.91,12.1,0,7.0,2.0,0.7861820465271346,0.07973496801885356
2,5.8,0.36,0.9999999999999999,8.7,0.063,43.0,317.0,0.9956,3.2,0.42,10.4,-2,6.0,2.0,0.3074846997479606,0.061095099359810875
5,6.7,0.35,0.39,23.4,0.032,43.0,113.0,0.99188,3.45,0.42,16.849999999999998,0,7.0,2.0,0.30010459245033805,0.03149866705937099
3,6.4,0.32,0.39,2.1,0.063,43.0,180.0,1.0197075,3.14,0.5,14.4,0,7.0,2.0,0.2776317365982795,0.061095099359810875
4,14.149999999999999,0.36,0.53,8.7,0.063,113.5,321.0,0.9685275,3.92,0.28,12.5,0,9.5,2.0,0.3074846997479606,0.061095099359810875
3,5.7,0.14,0.39,30.2,0.063,26.0,192.0,0.99469,3.32,0.96,10.4,0,6.0,2.0,0.1310282624064041,0.061095099359810875
5,5.6,0.36,0.9999999999999999,28.0,0.043,113.5,33.0,0.97235,3.24,0.47,14.5,1,6.0,2.0,0.3074846997479606,0.04210117601863539
3,6.9,0.2,0.34,12.4,0.063,25.0,150.0,1.0197075,4.17,0.575,10.4,1,7.0,2.0,0.18232155679395462,0.061095099359810875
3,6.1,0.21,0.39,1.5,0.051,43.0,321.0,1.0197075,3.23,1.19,10.1,-1,7.0,2.0,0.19062035960864973,0.049742091894814065
4,6.4,0.36,0.74,30.2,0.248,24.0,321.0,0.9963,3.35,0.575,16.849999999999998,0,7.0,2.0,0.3074846997479606,0.22154226994723591
6,10.7,0.18,0.39,8.7,0.046,43.0,321.0,0.9685275,3.13,0.3,11.2,2,8.0,2.0,0.16551443847757338,0.04497336564273116
5,13.4,0.36,0.28,30.2,0.063,39.0,321.0,0.9761,4.0,0.64,12.5,1,8.0,2.0,0.3074846997479606,0.061095099359810875
4,7.2,1.1949999999999998,0.01,2.3,0.063,43.0,46.0,0.99332,2.25,0.98,6.6,0,8.0,2.0,0.7861820465271346,0.061095099359810875
2,6.9,0.36,0.56,4.0,0.204,6.0,150.0,1.0197075,2.31,0.87,10.4,0,8.0,2.0,0.3074846997479606,0.18564934688662926
1,1.7500000000000009,1.18,0.9999999999999999,12.5,0.037,47.0,321.0,0.9981,3.04,1.19,5.0,-2,8.0,2.0,0.7793248768009976,0.03633192924739028
4,13.8,0.24,0.9999999999999999,8.7,0.046,34.0,150.0,0.9685275,3.43,0.575,15.75,0,8.0,2.0,0.2151113796169455,0.04497336564273116
4,9.6,1.1949999999999998,0.47,1.4,0.248,43.0,150.0,0.99695,4.17,0.575,10.4,-1,9.5,2.0,0.7861820465271346,0.22154226994723591
5,7.3,1.18,0.53,30.2,0.047,60.5,164.5,0.9984,3.06,0.32,8.3,1,8.0,2.0,0.7793248768009976,0.0459289318883998
3,7.6,0.37,0.77,1.5,0.044,62.0,114.0,0.9988,2.25,0.575,12.8,-1,8.0,2.0,0.31481073984003355,0.04305948946044697
2,7.3,0.32,0.29,30.2,0.038,32.0,150.0,0.99296,2.25,0.55,5.1,-1,8.0,2.0,0.2776317365982795,0.037295784743696894
4,14.149999999999999,0.13,0.2,18.1,0.211,30.0,158.0,0.99908,3.15,0.575,14.4,0,7.0,2.0,0.12221763272424921,0.19144646457095518
0,11.7,0.86,0.53,8.7,0.063,43.0,150.0,1.0197075,2.51,1.19,16.849999999999998,-1,9.0,2.0,0.6205764877251099,0.061095099359810875
4,7.2,0.25,0.32,5.5,0.248,41.0,91.0,0.98556,3.19,1.19,8.7,0,7.0,2.0,0.22314355131420976,0.22154226994723591
4,6.5,0.32,0.12,7.3,0.248,43.0,165.0,0.98798,3.22,0.06999999999999995,9.0,1,7.0,2.0,0.2776317365982795,0.22154226994723591
5,7.2,1.1949999999999998,0.96,30.2,0.026,48.0,150.0,0.99089,2.38,0.82,11.3,0,7.0,2.0,0.7861820465271346,0.02566774674857779
3,6.8,0.36,0.46,2.2,0.037,49.0,173.0,1.0197075,2.25,0.47,6.9,0,8.0,2.0,0.3074846997479606,0.03633192924739028
4,6.4,0.225,0.48,8.7,0.063,43.0,321.0,0.9918,3.24,0.58,16.849999999999998,0,7.0,2.0,0.20294084399669032,0.061095099359810875
4,12.0,0.16,0.3,8.7,0.063,58.0,152.0,1.0197075,2.98,0.37,9.5,0,8.0,2.0,0.14842000511827327,0.061095099359810875
0,6.1,0.36,0.9999999999999999,8.7,0.033,46.0,150.0,0.9685275,3.9,0.06999999999999995,11.9,0,7.0,2.0,0.3074846997479606,0.032467190137501496
3,3.0,1.1949999999999998,0.39,18.2,0.063,55.0,252.0,1.00994,2.86,0.575,8.7,0,8.0,2.0,0.7861820465271346,0.061095099359810875
3,7.7,0.36,0.4,8.7,0.063,25.0,50.0,0.99301,2.25,1.19,10.9,-1,9.5,2.0,0.3074846997479606,0.061095099359810875
0,7.8,0.56,0.9999999999999999,15.6,0.081,17.0,108.0,1.0197075,4.17,0.54,12.5,-1,9.0,2.0,0.44468582126144574,0.07788653865707122
0,10.6,1.02,0.43,7.4,0.248,26.0,88.0,1.00523,3.2,0.575,13.2,0,9.5,2.0,0.7030975114131134,0.22154226994723591
5,14.149999999999999,1.1949999999999998,0.9999999999999999,8.7,0.055,113.5,150.0,0.9685275,3.13,0.575,9.9,1,8.0,2.0,0.7861820465271346,0.05354076692802982
0,5.2,0.36,0.39,30.2,0.062,43.0,28.0,0.98845,3.2,0.575,7.4,0,7.0,2.0,0.3074846997479606,0.060153922819747095
4,5.2,0.22,0.46,8.9,0.248,41.0,150.0,1.00056,2.72,0.42,9.7333333333,1,6.0,2.0,0.19885085874516517,0.22154226994723591
0,6.9,0.08,0.08,9.8,0.063,28.0,191.0,0.9971,3.2,1.14,10.4,-1,8.0,2.0,0.07696104113612832,0.061095099359810875
3,1.7500000000000009,1.15,0.34,10.0,0.248,113.5,321.0,0.9974,3.26,1.19,11.9,0,8.0,2.0,0.7654678421395714,0.22154226994723591
5,11.0,0.58,0.24,18.3,0.048,43.0,150.0,0.99456,3.06,0.3,4.8,-1,7.0,2.0,0.4574248470388754,0.04688358589885042
3,14.149999999999999,0.26,0.83,8.7,0.063,64.0,179.0,1.00168,3.1,0.575,9.0,0,8.0,2.0,0.23111172096338664,0.061095099359810875
0,6.7,1.1949999999999998,0.23,8.7,0.157,49.0,150.0,0.99471,3.17,0.49,9.4,1,7.0,2.0,0.7861820465271346,0.14583044821153954
3,13.3,0.34,0.39,8.7,0.047,60.0,150.0,0.9685275,2.94,1.19,10.1,-1,6.0,2.0,0.29266961396282004,0.0459289318883998
3,14.149999999999999,0.36,0.26,8.2,0.248,43.0,182.0,0.99538,3.12,1.19,5.8,0,7.0,2.0,0.3074846997479606,0.22154226994723591
5,9.7,0.14,0.9999999999999999,8.7,0.248,23.0,321.0,0.9685275,3.23,0.62,9.5,2,9.5,2.0,0.1310282624064041,0.22154226994723591
2,10.3,0.18,0.74,8.7,0.046,43.0,321.0,1.00112,3.86,0.68,10.1,-1,7.0,2.0,0.16551443847757338,0.04497336564273116
4,10.6,0.98,0.77,8.7,0.063,59.0,321.0,0.9956,3.55,1.19,9.4,-1,7.0,2.0,0.6830968447064438,0.061095099359810875
3,5.1,0.04,0.3,8.7,0.248,2.0,152.0,1.0197075,3.4,0.56,6.2,-1,6.0,2.0,0.039220713153281295,0.22154226994723591
5,6.5,0.22,0.25,17.1,0.05,43.0,150.0,1.0001,2.54,0.37,12.5,2,7.0,2.0,0.19885085874516517,0.04879016416943201
5,14.149999999999999,1.1949999999999998,0.39,1.6,0.039,113.5,74.0,0.99265,4.17,0.58,14.9,0,6.0,2.0,0.7861820465271346,0.03825871211709034
0,7.2,1.1949999999999998,0.7,1.9,0.248,22.0,67.0,1.0147,2.94,0.575,6.8,-1,9.0,2.0,0.7861820465271346,0.22154226994723591
3,7.2,0.73,0.61,8.7,0.063,43.0,111.0,0.99272,3.14,1.19,12.7,-1,8.0,2.0,0.5481214085096876,0.061095099359810875
7,5.6,0.36,0.39,10.7,0.056,66.0,171.0,1.01352,3.25,0.61,6.7,2,6.0,2.0,0.3074846997479606,0.054488185284069734
4,11.7,0.3,0.39,1.2,0.248,19.0,58.0,0.98492,3.32,0.54,11.8,0,7.0,2.0,0.262364264467491,0.22154226994723591
4,7.2,0.6,0.39,22.4,0.081,54.0,321.0,0.9685275,3.2,0.575,9.1,1,7.0,2.0,0.4700036292457355,0.07788653865707122
4,7.5,0.25,0.97,30.2,0.063,43.0,150.0,0.99184,2.92,0.75,16.849999999999998,0,8.0,2.0,0.22314355131420976,0.061095099359810875
7,6.2,0.63,0.9999999999999999,8.7,0.248,31.0,321.0,1.0197075,3.41,0.575,11.3,1,7.0,2.0,0.48858001481867097,0.22154226994723591
4,7.2,1.1949999999999998,0.24,8.7,0.031,41.0,167.0,0.9685275,3.12,0.15,11.3,-1,8.0,2.0,0.7861820465271346,0.030529205034822874
3,6.2,0.36,0.17,2.8,0.063,43.0,125.0,1.0197075,3.35,0.46,6.1,0,7.0,2.0,0.3074846997479606,0.061095099359810875
0,11.1,1.1949999999999998,0.26,4.6,0.063,26.0,120.0,1.0197075,3.4,0.73,15.3,0,7.0,2.0,0.7861820465271346,0.061095099359810875
0,6.0,0.32,0.21,8.7,0.063,57.0,112.0,0.9932,3.2,0.61,9.4,-1,7.0,2.0,0.2776317365982795,0.061095099359810875
2,7.2,0.37,0.39,11.8,0.044,43.0,163.0,0.9976,4.17,1.19,8.8,-1,8.0,2.0,0.31481073984003355,0.04305948946044697
4,7.2,0.28,0.44,11.5,0.04,58.0,223.0,1.01692,3.22,0.56,9.5,1,8.0,2.0,0.2468600779315258,0.039220713153281295
6,7.9,0.36,0.9999999999999999,30.2,0.033,113.5,138.0,0.9912,3.18,0.44,10.4,1,9.0,2.0,0.3074846997479606,0.032467190137501496
5,4.6,0.36,0.39,30.2,0.077,43.0,184.0,0.97792,3.39,0.575,11.2,1,7.0,2.0,0.3074846997479606,0.07417939817425151
3,5.2,0.6,0.39,30.2,0.017,33.0,147.0,0.9685275,2.25,0.64,9.7,0,6.0,2.0,0.4700036292457355,0.0168571170664229
3,6.9,0.13,0.24,1.2,0.063,113.5,125.0,0.9932,3.17,0.51,9.4,0,8.0,2.0,0.12221763272424921,0.061095099359810875
2,14.149999999999999,0.36,0.06,14.3,0.063,113.5,321.0,0.9685275,2.25,0.575,13.8,-1,7.0,2.0,0.3074846997479606,0.061095099359810875
3,14.149999999999999,0.41,0.9999999999999999,1.5,0.072,113.5,122.0,1.0197075,3.78,0.575,4.45,-1,9.0,2.0,0.3435897043900769,0.06952606264861023
0,14.149999999999999,0.38,0.39,2.6,0.063,28.0,179.0,0.99788,3.21,0.575,16.0,0,9.5,2.0,0.32208349916911333,0.061095099359810875
5,11.9,0.36,0.39,8.7,0.063,22.0,321.0,1.00526,3.15,0.68,8.6,1,6.0,2.0,0.3074846997479606,0.061095099359810875
2,13.0,0.21,0.87,8.7,0.036,43.0,55.0,1.0197075,4.17,0.39,4.45,-1,7.0,2.0,0.19062035960864973,0.03536714383729131
4,6.5,0.39,0.39,11.5,0.027,17.0,149.0,0.9685275,2.25,0.575,15.3,0,7.0,2.0,0.3293037471426004,0.02664193094642118
4,11.4,0.22,0.37,15.2,0.019,43.0,150.0,1.0197075,3.4,0.575,9.3,0,7.0,2.0,0.19885085874516517,0.01882175424058776
5,14.149999999999999,0.21,0.28,8.6,0.063,43.0,150.0,0.9954,3.25,1.19,10.4,1,7.0,2.0,0.19062035960864973,0.061095099359810875
4,3.0,0.36,0.39,1.3,0.248,113.5,150.0,0.98178,3.07,1.19,5.6,-1,8.0,2.0,0.3074846997479606,0.22154226994723591
0,14.149999999999999,1.025,0.43,8.7,0.248,113.5,84.0,0.9685275,2.87,0.09,10.1,-1,9.5,2.0,0.7055697005585024,0.22154226994723591
0,14.149999999999999,1.19,0.02,1.8,0.078,43.0,12.0,0.996,3.55,0.575,14.05,-1,7.0,2.0,0.7839015438284094,0.07510747248680541
5,5.1,0.29,0.28,15.4,0.248,27.0,150.0,0.9685275,2.36,0.575,11.0,1,6.0,2.0,0.2546422183735807,0.22154226994723591
3,7.4,0.27,0.01,11.9,0.042,20.0,123.0,1.01293,3.14,1.19,8.8,0,8.0,2.0,0.23901690047049992,0.04114194333117518
0,1.7500000000000009,0.36,0.9999999999999999,8.9,0.063,31.0,172.0,0.99276,3.22,1.01,4.45,1,8.0,2.0,0.3074846997479606,0.061095099359810875
0,9.1,0.36,0.46,19.0,0.114,43.0,9.0,0.99901,3.18,1.19,4.45,-2,9.5,2.0,0.3074846997479606,0.10795714150509228
4,8.5,0.16,0.62,26.2,0.248,43.0,321.0,1.0197075,3.04,0.575,6.8,1,9.5,2.0,0.14842000511827327,0.22154226994723591
5,7.3,0.36,0.31,8.7,0.063,43.0,104.0,0.9924,3.24,0.575,10.4,0,8.0,2.0,0.3074846997479606,0.061095099359810875
3,6.0,1.1949999999999998,0.4,1.7,0.063,18.0,82.0,0.97963,3.2,1.19,10.4,-1,7.0,2.0,0.7861820465271346,0.061095099359810875
3,14.149999999999999,0.36,0.39,8.7,0.04,113.5,84.0,0.9938,3.25,0.43,10.8,0,9.0,2.0,0.3074846997479606,0.039220713153281295
5,7.2,1.04,0.39,30.2,0.042,113.5,150.0,0.9945,2.55,0.44,15.2,1,7.0,2.0,0.712949807856125,0.04114194333117518
4,14.149999999999999,0.44,0.37,30.2,0.041,113.5,128.0,0.9896,3.07,0.43,13.5,-1,8.0,2.0,0.3646431135879093,0.04018178963283184
